this_response,full_image_path,trial_number,HITID,HITTypeId,WorkerID,short_image_path,shorter_image_path,sanity_check_category,response,hands,faces,sanity_hands,sanity_faces
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/12767-S_20130526_0709_04.AVI.mp4-18140.jpg,96,35YHTYFL1G3K95SZ9E9KZ7QW7NTFV1,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A17K1CHOI773VZ,12767-S_20130526_0709_04.AVI.mp4-18140.jpg,12767-S_20130526_0709_04.AVI.mp4-18140,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/8387-A_20140601_2019_01.mp4-30845.jpg,96,32K26U12DNONBLE3I8EUB7NBVADDVO,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AKZ8SFOAI4RZN,8387-A_20140601_2019_01.mp4-30845.jpg,8387-A_20140601_2019_01.mp4-30845,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/22002-S_20141122_2505_01.mp4-24330.jpg,96,32PT7WK7DMF3ZCCKYY8OSCVS4QK3DH,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A1P6OXEJ86HQRM,22002-S_20141122_2505_01.mp4-24330.jpg,22002-S_20141122_2505_01.mp4-24330,NA,none,FALSE,FALSE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/11778-A_20150425_3112_02.mp4-35535.jpg,96,3P4ZBJFX2V3XOUS4ZOEGL99AEWVFWB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2R8IV2PWFTY00,11778-A_20150425_3112_02.mp4-35535.jpg,11778-A_20150425_3112_02.mp4-35535,NA,faces,FALSE,TRUE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/4088-A_20131001_1218_01.mp4-40120.jpg,96,3FVBZG9CLJEOU0IP179VHZCJT6T0HS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3FT3XPTOWHJMY,4088-A_20131001_1218_01.mp4-40120.jpg,4088-A_20131001_1218_01.mp4-40120,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/5558-A_20140131_1618_03.mp4-6965.jpg,96,3VMHWJRYHVGCDUXU9TA2NSNHNY1FX4,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OW5EFQ5QFD19,5558-A_20140131_1618_03.mp4-6965.jpg,5558-A_20140131_1618_03.mp4-6965,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/9874-A_20141004_2421_02.mp4-530.jpg,96,3N7PQ0KLI5P8RIQKUTJ8YUDD42L3EA,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OV174HQJIJK8,9874-A_20141004_2421_02.mp4-530.jpg,9874-A_20141004_2421_02.mp4-530,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/4423-A_20131022_1309_03.mp4-52145.jpg,96,3P7RGTLO6EDBX3HFZU9LJX4OU99KA7,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2NW4P1OLHXU3N,4423-A_20131022_1309_03.mp4-52145.jpg,4423-A_20131022_1309_03.mp4-52145,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/2985-A_20130827_1114_02.mp4-18330.jpg,96,3UUIU9GZC55DUGVLY7WWCDBYL8Z5TS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2S4YDJ9UGAXFQ,2985-A_20130827_1114_02.mp4-18330.jpg,2985-A_20130827_1114_02.mp4-18330,NA,none,FALSE,FALSE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/3516-A_20130916_1203_01.mp4-10590.jpg,96,3MQKOF1EE2O0QAE88IJQX96P2JFDWY,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AN0JVAS4VR13F,3516-A_20130916_1203_01.mp4-10590.jpg,3516-A_20130916_1203_01.mp4-10590,NA,faces,FALSE,TRUE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/19409-S_20140611_1925_01.mp4-3390.jpg,96,362E9TQF2HQL1Z4ULRGJ230E00XIG6,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AETIZKQNUSBLB,19409-S_20140611_1925_01.mp4-3390.jpg,19409-S_20140611_1925_01.mp4-3390,NA,both,TRUE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/7068-A_20140317_1804_03.mp4-26605.jpg,96,3RWB1RTQDJNYP6LGFOUFJNKSYVF8PS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A36FBIDN58N139,7068-A_20140317_1804_03.mp4-26605.jpg,7068-A_20140317_1804_03.mp4-26605,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/3314-A_20130907_1125_01.mp4-40250.jpg,96,3KQC8JMJGCSKBSHMKUREJXAQWID3HQ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A30GA8KZBSU7E4,3314-A_20130907_1125_01.mp4-40250.jpg,3314-A_20130907_1125_01.mp4-40250,NA,hands,TRUE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/10341-A_20141207_2624_01.mp4-49400.jpg,96,3OQQD2WO8I6K7NS6QC9ZJ9B5WVS3IJ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2O2Y99RA9GFUJ,10341-A_20141207_2624_01.mp4-49400.jpg,10341-A_20141207_2624_01.mp4-49400,NA,NA,NA,NA,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/23690-S_20150329_2912_03.mp4-18455.jpg,96,3S829FDFT21FFAJYINFCZSKWBLLDXR,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2FV0CMG9S8CU0,23690-S_20150329_2912_03.mp4-18455.jpg,23690-S_20150329_2912_03.mp4-18455,NA,faces,FALSE,TRUE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/23889-S_20150409_2923_10.mp4-10910.jpg,96,3PEG1BH7AERGGDM7589HE8OUCRUKB2,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3UDUHUVFKD833,23889-S_20150409_2923_10.mp4-10910.jpg,23889-S_20150409_2923_10.mp4-10910,NA,faces,FALSE,TRUE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/14523-S_20130829_1012_05.AVI.mp4-15965.jpg,97,3R0WOCG21M9NY6P3DI4PFLLSH34DUZ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AZ69TBTDH7AZS,14523-S_20130829_1012_05.AVI.mp4-15965.jpg,14523-S_20130829_1012_05.AVI.mp4-15965,NA,both,TRUE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/6374-A_20140301_1716_01.mp4-25030.jpg,97,3ZQX1VYFTD5G469F0OH0UNF2OQJ8OB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A12ASB8854TT4,6374-A_20140301_1716_01.mp4-25030.jpg,6374-A_20140301_1716_01.mp4-25030,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/6521-A_20140305_1720_01.mp4-46505.jpg,97,35YHTYFL1G3K95SZ9E9KZ7QW7NTFV1,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A17K1CHOI773VZ,6521-A_20140305_1720_01.mp4-46505.jpg,6521-A_20140305_1720_01.mp4-46505,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/10094-A_20141110_2528_01.mp4-15055.jpg,97,32K26U12DNONBLE3I8EUB7NBVADDVO,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AKZ8SFOAI4RZN,10094-A_20141110_2528_01.mp4-15055.jpg,10094-A_20141110_2528_01.mp4-15055,NA,hands,TRUE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/3972-A_20130927_1214_01.mp4-8695.jpg,97,32PT7WK7DMF3ZCCKYY8OSCVS4QK3DH,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A1P6OXEJ86HQRM,3972-A_20130927_1214_01.mp4-8695.jpg,3972-A_20130927_1214_01.mp4-8695,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/13780-S_20130720_0903_03.AVI.mp4-6555.jpg,97,3P4ZBJFX2V3XOUS4ZOEGL99AEWVFWB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2R8IV2PWFTY00,13780-S_20130720_0903_03.AVI.mp4-6555.jpg,13780-S_20130720_0903_03.AVI.mp4-6555,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/19744-S_20140705_2018_01.mp4-4555.jpg,97,3FVBZG9CLJEOU0IP179VHZCJT6T0HS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3FT3XPTOWHJMY,19744-S_20140705_2018_01.mp4-4555.jpg,19744-S_20140705_2018_01.mp4-4555,NA,hands,TRUE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/17105-S_20140201_1515_01.mp4-20190.jpg,97,3VMHWJRYHVGCDUXU9TA2NSNHNY1FX4,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OW5EFQ5QFD19,17105-S_20140201_1515_01.mp4-20190.jpg,17105-S_20140201_1515_01.mp4-20190,NA,hands,TRUE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/15053-S_20131003_1116_03.mp4-14550.jpg,97,3N7PQ0KLI5P8RIQKUTJ8YUDD42L3EA,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OV174HQJIJK8,15053-S_20131003_1116_03.mp4-14550.jpg,15053-S_20131003_1116_03.mp4-14550,NA,hands,TRUE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/23632-S_20150324_2907_01.mp4-740.jpg,97,3P7RGTLO6EDBX3HFZU9LJX4OU99KA7,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2NW4P1OLHXU3N,23632-S_20150324_2907_01.mp4-740.jpg,23632-S_20150324_2907_01.mp4-740,NA,both,TRUE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/17607-S_20140222_1605_01.mp4-9160.jpg,97,3UUIU9GZC55DUGVLY7WWCDBYL8Z5TS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2S4YDJ9UGAXFQ,17607-S_20140222_1605_01.mp4-9160.jpg,17607-S_20140222_1605_01.mp4-9160,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/3577-A_20130916_1203_02.mp4-30015.jpg,97,3MQKOF1EE2O0QAE88IJQX96P2JFDWY,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AN0JVAS4VR13F,3577-A_20130916_1203_02.mp4-30015.jpg,3577-A_20130916_1203_02.mp4-30015,NA,none,FALSE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/1241-A_20130705_0922_03.mp4-5530.jpg,97,362E9TQF2HQL1Z4ULRGJ230E00XIG6,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AETIZKQNUSBLB,1241-A_20130705_0922_03.mp4-5530.jpg,1241-A_20130705_0922_03.mp4-5530,NA,both,TRUE,TRUE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/21002-S_20140921_2304_02.mp4-6515.jpg,97,3RWB1RTQDJNYP6LGFOUFJNKSYVF8PS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A36FBIDN58N139,21002-S_20140921_2304_02.mp4-6515.jpg,21002-S_20140921_2304_02.mp4-6515,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/5283-A_20140117_1604_01.mp4-3755.jpg,97,3KQC8JMJGCSKBSHMKUREJXAQWID3HQ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A30GA8KZBSU7E4,5283-A_20140117_1604_01.mp4-3755.jpg,5283-A_20140117_1604_01.mp4-3755,NA,none,FALSE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/2368-A_20130809_1027_02.mp4-460.jpg,97,3OQQD2WO8I6K7NS6QC9ZJ9B5WVS3IJ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2O2Y99RA9GFUJ,2368-A_20130809_1027_02.mp4-460.jpg,2368-A_20130809_1027_02.mp4-460,NA,NA,NA,NA,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/23125-S_20150209_2723_01.mp4-5530.jpg,97,3S829FDFT21FFAJYINFCZSKWBLLDXR,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2FV0CMG9S8CU0,23125-S_20150209_2723_01.mp4-5530.jpg,23125-S_20150209_2723_01.mp4-5530,NA,faces,FALSE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/12678-S_20130522_0705_03.AVI.mp4-2440.jpg,97,3PEG1BH7AERGGDM7589HE8OUCRUKB2,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3UDUHUVFKD833,12678-S_20130522_0705_03.AVI.mp4-2440.jpg,12678-S_20130522_0705_03.AVI.mp4-2440,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/9959-A_20141103_2521_02.mp4-52075.jpg,98,3R0WOCG21M9NY6P3DI4PFLLSH34DUZ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AZ69TBTDH7AZS,9959-A_20141103_2521_02.mp4-52075.jpg,9959-A_20141103_2521_02.mp4-52075,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/4887-A_20131127_1414_03.mp4-14215.jpg,98,3ZQX1VYFTD5G469F0OH0UNF2OQJ8OB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A12ASB8854TT4,4887-A_20131127_1414_03.mp4-14215.jpg,4887-A_20131127_1414_03.mp4-14215,NA,none,FALSE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/3927-A_20130925_1212_02.mp4-16425.jpg,98,35YHTYFL1G3K95SZ9E9KZ7QW7NTFV1,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A17K1CHOI773VZ,3927-A_20130925_1212_02.mp4-16425.jpg,3927-A_20130925_1212_02.mp4-16425,NA,both,TRUE,TRUE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/2431-A_20130809_1027_04.mp4-17610.jpg,98,32K26U12DNONBLE3I8EUB7NBVADDVO,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AKZ8SFOAI4RZN,2431-A_20130809_1027_04.mp4-17610.jpg,2431-A_20130809_1027_04.mp4-17610,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/13002-S_20130605_0719_05.mp4-18620.jpg,98,32PT7WK7DMF3ZCCKYY8OSCVS4QK3DH,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A1P6OXEJ86HQRM,13002-S_20130605_0719_05.mp4-18620.jpg,13002-S_20130605_0719_05.mp4-18620,NA,none,FALSE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/6482-A_20140301_1716_03.mp4-24815.jpg,98,3P4ZBJFX2V3XOUS4ZOEGL99AEWVFWB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2R8IV2PWFTY00,6482-A_20140301_1716_03.mp4-24815.jpg,6482-A_20140301_1716_03.mp4-24815,NA,both,TRUE,TRUE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/22933-S_20150121_2704_04.mp4-7255.jpg,98,3FVBZG9CLJEOU0IP179VHZCJT6T0HS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3FT3XPTOWHJMY,22933-S_20150121_2704_04.mp4-7255.jpg,22933-S_20150121_2704_04.mp4-7255,NA,faces,FALSE,TRUE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/22460-S_20141221_2604_14.mp4-2520.jpg,98,3VMHWJRYHVGCDUXU9TA2NSNHNY1FX4,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OW5EFQ5QFD19,22460-S_20141221_2604_14.mp4-2520.jpg,22460-S_20141221_2604_14.mp4-2520,NA,both,TRUE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/15607-S_20131106_1220_05.mp4-12520.jpg,98,3N7PQ0KLI5P8RIQKUTJ8YUDD42L3EA,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OV174HQJIJK8,15607-S_20131106_1220_05.mp4-12520.jpg,15607-S_20131106_1220_05.mp4-12520,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/16554-S_20131226_1409_02.mp4-9555.jpg,98,3P7RGTLO6EDBX3HFZU9LJX4OU99KA7,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2NW4P1OLHXU3N,16554-S_20131226_1409_02.mp4-9555.jpg,16554-S_20131226_1409_02.mp4-9555,NA,none,FALSE,FALSE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/22400-S_20141221_2604_01.mp4-6980.jpg,98,3UUIU9GZC55DUGVLY7WWCDBYL8Z5TS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2S4YDJ9UGAXFQ,22400-S_20141221_2604_01.mp4-6980.jpg,22400-S_20141221_2604_01.mp4-6980,NA,faces,FALSE,TRUE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/23146-S_20150209_2723_02.mp4-4685.jpg,98,3MQKOF1EE2O0QAE88IJQX96P2JFDWY,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AN0JVAS4VR13F,23146-S_20150209_2723_02.mp4-4685.jpg,23146-S_20150209_2723_02.mp4-4685,NA,both,TRUE,TRUE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/10074-A_20141109_2527_03.mp4-4135.jpg,98,362E9TQF2HQL1Z4ULRGJ230E00XIG6,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AETIZKQNUSBLB,10074-A_20141109_2527_03.mp4-4135.jpg,10074-A_20141109_2527_03.mp4-4135,NA,both,TRUE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/11147-A_20150201_2819_01.mp4-20735.jpg,98,3RWB1RTQDJNYP6LGFOUFJNKSYVF8PS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A36FBIDN58N139,11147-A_20150201_2819_01.mp4-20735.jpg,11147-A_20150201_2819_01.mp4-20735,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/1134-A_20130628_0915_02.mp4-7760.jpg,98,3KQC8JMJGCSKBSHMKUREJXAQWID3HQ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A30GA8KZBSU7E4,1134-A_20130628_0915_02.mp4-7760.jpg,1134-A_20130628_0915_02.mp4-7760,NA,hands,TRUE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/20209-S_20140809_2123_01.mp4-2745.jpg,98,3OQQD2WO8I6K7NS6QC9ZJ9B5WVS3IJ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2O2Y99RA9GFUJ,20209-S_20140809_2123_01.mp4-2745.jpg,20209-S_20140809_2123_01.mp4-2745,NA,NA,NA,NA,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/3456-A_20130914_1201_01.mp4-39515.jpg,98,3S829FDFT21FFAJYINFCZSKWBLLDXR,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2FV0CMG9S8CU0,3456-A_20130914_1201_01.mp4-39515.jpg,3456-A_20130914_1201_01.mp4-39515,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/1825-A_20130726_1013_05.mp4-12135.jpg,98,3PEG1BH7AERGGDM7589HE8OUCRUKB2,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3UDUHUVFKD833,1825-A_20130726_1013_05.mp4-12135.jpg,1825-A_20130726_1013_05.mp4-12135,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/3914-A_20130925_1212_02.mp4-3320.jpg,99,3R0WOCG21M9NY6P3DI4PFLLSH34DUZ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AZ69TBTDH7AZS,3914-A_20130925_1212_02.mp4-3320.jpg,3914-A_20130925_1212_02.mp4-3320,NA,hands,TRUE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/20104-S_20140801_2115_02.mp4-9115.jpg,99,3ZQX1VYFTD5G469F0OH0UNF2OQJ8OB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A12ASB8854TT4,20104-S_20140801_2115_02.mp4-9115.jpg,20104-S_20140801_2115_02.mp4-9115,NA,both,TRUE,TRUE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/7022-A_20140317_1804_02.mp4-32525.jpg,99,35YHTYFL1G3K95SZ9E9KZ7QW7NTFV1,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A17K1CHOI773VZ,7022-A_20140317_1804_02.mp4-32525.jpg,7022-A_20140317_1804_02.mp4-32525,NA,faces,FALSE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/23020-S_20150124_2707_07.mp4-8980.jpg,99,32K26U12DNONBLE3I8EUB7NBVADDVO,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AKZ8SFOAI4RZN,23020-S_20150124_2707_07.mp4-8980.jpg,23020-S_20150124_2707_07.mp4-8980,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/22374-S_20141218_2601_01.mp4-19205.jpg,99,32PT7WK7DMF3ZCCKYY8OSCVS4QK3DH,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A1P6OXEJ86HQRM,22374-S_20141218_2601_01.mp4-19205.jpg,22374-S_20141218_2601_01.mp4-19205,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/8674-A_20140630_2117_01.mp4-10720.jpg,99,3P4ZBJFX2V3XOUS4ZOEGL99AEWVFWB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2R8IV2PWFTY00,8674-A_20140630_2117_01.mp4-10720.jpg,8674-A_20140630_2117_01.mp4-10720,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/15539-S_20131103_1217_03.mp4-4710.jpg,99,3FVBZG9CLJEOU0IP179VHZCJT6T0HS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3FT3XPTOWHJMY,15539-S_20131103_1217_03.mp4-4710.jpg,15539-S_20131103_1217_03.mp4-4710,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/22345-S_20141214_2527_05.mp4-12950.jpg,99,3VMHWJRYHVGCDUXU9TA2NSNHNY1FX4,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OW5EFQ5QFD19,22345-S_20141214_2527_05.mp4-12950.jpg,22345-S_20141214_2527_05.mp4-12950,NA,hands,TRUE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/6705-A_20140307_1722_03.mp4-8115.jpg,99,3N7PQ0KLI5P8RIQKUTJ8YUDD42L3EA,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OV174HQJIJK8,6705-A_20140307_1722_03.mp4-8115.jpg,6705-A_20140307_1722_03.mp4-8115,NA,both,TRUE,TRUE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/7371-A_20140402_1820_01.mp4-33735.jpg,99,3P7RGTLO6EDBX3HFZU9LJX4OU99KA7,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2NW4P1OLHXU3N,7371-A_20140402_1820_01.mp4-33735.jpg,7371-A_20140402_1820_01.mp4-33735,NA,both,TRUE,TRUE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/20135-S_20140801_2115_03.mp4-5265.jpg,99,3UUIU9GZC55DUGVLY7WWCDBYL8Z5TS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2S4YDJ9UGAXFQ,20135-S_20140801_2115_03.mp4-5265.jpg,20135-S_20140801_2115_03.mp4-5265,NA,hands,TRUE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/19003-S_20140510_1823_10.mp4-15980.jpg,99,3MQKOF1EE2O0QAE88IJQX96P2JFDWY,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AN0JVAS4VR13F,19003-S_20140510_1823_10.mp4-15980.jpg,19003-S_20140510_1823_10.mp4-15980,NA,hands,TRUE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/12891-S_20130602_0716_02.AVI.mp4-7600.jpg,99,362E9TQF2HQL1Z4ULRGJ230E00XIG6,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AETIZKQNUSBLB,12891-S_20130602_0716_02.AVI.mp4-7600.jpg,12891-S_20130602_0716_02.AVI.mp4-7600,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/11206-A_20150216_2903_01.mp4-45255.jpg,99,3RWB1RTQDJNYP6LGFOUFJNKSYVF8PS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A36FBIDN58N139,11206-A_20150216_2903_01.mp4-45255.jpg,11206-A_20150216_2903_01.mp4-45255,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/6563-A_20140305_1720_02.mp4-40710.jpg,99,3KQC8JMJGCSKBSHMKUREJXAQWID3HQ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A30GA8KZBSU7E4,6563-A_20140305_1720_02.mp4-40710.jpg,6563-A_20140305_1720_02.mp4-40710,NA,hands,TRUE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/23160-S_20150209_2723_04.mp4-9490.jpg,99,3OQQD2WO8I6K7NS6QC9ZJ9B5WVS3IJ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2O2Y99RA9GFUJ,23160-S_20150209_2723_04.mp4-9490.jpg,23160-S_20150209_2723_04.mp4-9490,NA,NA,NA,NA,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/23481-S_20150309_2820_05.mp4-7255.jpg,99,3S829FDFT21FFAJYINFCZSKWBLLDXR,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2FV0CMG9S8CU0,23481-S_20150309_2820_05.mp4-7255.jpg,23481-S_20150309_2820_05.mp4-7255,NA,none,FALSE,FALSE,NA,NA
